"mic","symbol","isin","date","open_value","high_value","low_value","last_value","change_prev_close_percentage","turnover"
"XZAG","CBX","HRZB00ICBEX6","2011-04-06",2246.07,2262.68,2246.07,2255.64,0.37,1774917.95
"XZAG","CBX","HRZB00ICBEX6","2011-04-05",2251.81,2255.43,2243.05,2247.24,-0.20,1610694.42
"XZAG","CBX","HRZB00ICBEX6","2011-04-04",2269.28,2269.69,2248.82,2251.81,-0.76,1913195.58
"XZAG","CBX","HRZB00ICBEX6","2011-04-01",2289.88,2289.88,2267.38,2268.99,-0.94,1126706.27
"XZAG","CBX","HRZB00ICBEX6","2011-03-31",2292.81,2295.95,2286.13,2290.45,-0.11,1014363.76
"XZAG","CBX","HRZB00ICBEX6","2011-03-30",2278.91,2292.97,2278.08,2292.97,0.63,1376708.84
"XZAG","CBX","HRZB00ICBEX6","2011-03-29",2281.58,2282.02,2275.80,2278.58,-0.10,1124918.53
"XZAG","CBX","HRZB00ICBEX6","2011-03-28",2301.71,2302.22,2279.04,2280.76,-0.92,903517.75
"XZAG","CBX","HRZB00ICBEX6","2011-03-25",2294.65,2302.98,2284.76,2302.05,0.32,2942288.05
"XZAG","CBX","HRZB00ICBEX6","2011-03-24",2274.83,2294.67,2273.63,2294.67,0.91,2468132.38
"XZAG","CBX","HRZB00ICBEX6","2011-03-23",2282.67,2283.83,2273.55,2273.92,-0.38,2709296.20
"XZAG","CBX","HRZB00ICBEX6","2011-03-22",2271.56,2290.66,2269.17,2282.48,0.53,2118623.59
"XZAG","CBX","HRZB00ICBEX6","2011-03-21",2260.72,2272.46,2256.33,2270.36,0.43,2298431.80
"XZAG","CBX","HRZB00ICBEX6","2011-03-18",2259.03,2271.15,2256.08,2260.72,0.08,2373085.02
"XZAG","CBX","HRZB00ICBEX6","2011-03-17",2245.82,2262.79,2243.90,2259.00,0.59,1729206.78
"XZAG","CBX","HRZB00ICBEX6","2011-03-16",2233.66,2246.12,2226.43,2245.83,0.44,4757978.22
"XZAG","CBX","HRZB00ICBEX6","2011-03-15",2259.73,2259.73,2226.61,2236.08,-1.09,3047394.82
"XZAG","CBX","HRZB00ICBEX6","2011-03-14",2250.34,2264.98,2240.62,2260.75,0.37,2014082.80
"XZAG","CBX","HRZB00ICBEX6","2011-03-11",2270.39,2277.30,2249.67,2252.45,-0.79,1301670.62
"XZAG","CBX","HRZB00ICBEX6","2011-03-10",2258.26,2272.84,2258.03,2270.34,0.54,1741789.14
"XZAG","CBX","HRZB00ICBEX6","2011-03-09",2228.46,2276.19,2228.46,2258.15,1.39,1978989.33
"XZAG","CBX","HRZB00ICBEX6","2011-03-08",2229.00,2233.02,2227.19,2227.28,-0.06,818855.56
"XZAG","CBX","HRZB00ICBEX6","2011-03-07",2241.43,2242.65,2226.52,2228.71,-0.57,765961.07
"XZAG","CBX","HRZB00ICBEX6","2011-03-04",2226.10,2242.75,2226.10,2241.39,0.70,1709232.29
"XZAG","CBX","HRZB00ICBEX6","2011-03-03",2213.42,2226.41,2201.30,2225.81,0.66,2328569.09
"XZAG","CBX","HRZB00ICBEX6","2011-03-02",2236.66,2242.70,2208.85,2211.25,-1.14,1640536.23
"XZAG","CBX","HRZB00ICBEX6","2011-03-01",2241.05,2252.68,2235.01,2236.66,-0.20,3030337.87
"XZAG","CBX","HRZB00ICBEX6","2011-02-28",2250.51,2253.39,2241.04,2241.04,-0.42,1247537.34
"XZAG","CBX","HRZB00ICBEX6","2011-02-25",2241.91,2255.95,2241.91,2250.38,0.38,1625658.98
"XZAG","CBX","HRZB00ICBEX6","2011-02-24",2247.75,2257.20,2241.91,2241.91,-0.30,2147462.97
"XZAG","CBX","HRZB00ICBEX6","2011-02-23",2245.06,2259.93,2241.10,2248.75,0.12,2627337.85
"XZAG","CBX","HRZB00ICBEX6","2011-02-22",2264.88,2270.24,2242.18,2246.07,-0.85,3609728.21
"XZAG","CBX","HRZB00ICBEX6","2011-02-21",2255.79,2277.81,2255.06,2265.22,0.38,4366266.06
"XZAG","CBX","HRZB00ICBEX6","2011-02-18",2262.15,2264.92,2254.58,2256.59,-0.24,1908935.14
"XZAG","CBX","HRZB00ICBEX6","2011-02-17",2272.07,2277.75,2257.17,2261.97,-0.46,2362893.98
"XZAG","CBX","HRZB00ICBEX6","2011-02-16",2285.56,2285.96,2260.17,2272.34,-0.75,5323178.05
"XZAG","CBX","HRZB00ICBEX6","2011-02-15",2312.49,2316.89,2284.60,2289.40,-0.96,4219674.67
"XZAG","CBX","HRZB00ICBEX6","2011-02-14",2334.96,2338.31,2300.50,2311.50,-0.95,5435994.19
"XZAG","CBX","HRZB00ICBEX6","2011-02-11",2330.11,2335.81,2323.75,2333.76,0.15,3703416.62
"XZAG","CBX","HRZB00ICBEX6","2011-02-10",2330.01,2337.02,2323.92,2330.19,0.00,5156806.84
"XZAG","CBX","HRZB00ICBEX6","2011-02-09",2310.13,2330.24,2308.04,2330.11,0.90,4573861.56
"XZAG","CBX","HRZB00ICBEX6","2011-02-08",2310.89,2315.85,2307.20,2309.29,-0.08,2719517.30
"XZAG","CBX","HRZB00ICBEX6","2011-02-07",2305.68,2311.57,2298.25,2311.07,0.26,2997109.61
"XZAG","CBX","HRZB00ICBEX6","2011-02-04",2312.27,2314.68,2298.37,2305.00,-0.32,5002388.09
"XZAG","CBX","HRZB00ICBEX6","2011-02-03",2314.02,2316.32,2304.78,2312.35,0.11,2323150.51
"XZAG","CBX","HRZB00ICBEX6","2011-02-02",2311.11,2321.57,2307.34,2309.76,-0.06,3231078.67
"XZAG","CBX","HRZB00ICBEX6","2011-02-01",2294.94,2311.11,2288.01,2311.11,0.81,2896053.62
"XZAG","CBX","HRZB00ICBEX6","2011-01-31",2301.75,2301.75,2280.91,2292.58,-0.45,4226112.90
"XZAG","CBX","HRZB00ICBEX6","2011-01-28",2326.17,2327.17,2295.01,2302.93,-1.07,7182765.90
"XZAG","CBX","HRZB00ICBEX6","2011-01-27",2317.44,2328.74,2301.57,2327.77,0.49,3432356.01
"XZAG","CBX","HRZB00ICBEX6","2011-01-26",2306.08,2326.49,2305.43,2316.38,0.46,5016246.06
"XZAG","CBX","HRZB00ICBEX6","2011-01-25",2306.06,2319.80,2298.42,2305.80,-0.02,4144758.33
"XZAG","CBX","HRZB00ICBEX6","2011-01-24",2296.27,2306.18,2283.01,2306.16,0.37,3461550.58
"XZAG","CBX","HRZB00ICBEX6","2011-01-21",2278.64,2297.59,2267.11,2297.59,0.86,4886764.12
"XZAG","CBX","HRZB00ICBEX6","2011-01-20",2273.05,2289.93,2226.23,2278.05,0.23,5209085.50
"XZAG","CBX","HRZB00ICBEX6","2011-01-19",2301.52,2325.70,2271.65,2272.77,-1.24,5167562.94
"XZAG","CBX","HRZB00ICBEX6","2011-01-18",2274.81,2306.97,2256.79,2301.22,1.21,7696325.44
"XZAG","CBX","HRZB00ICBEX6","2011-01-17",2240.42,2273.79,2185.77,2273.79,1.49,5958259.05
"XZAG","CBX","HRZB00ICBEX6","2011-01-14",2259.26,2266.21,2217.58,2240.42,-0.79,21478699.01
"XZAG","CBX","HRZB00ICBEX6","2011-01-13",2237.03,2281.27,2233.44,2258.35,0.93,13757862.63
"XZAG","CBX","HRZB00ICBEX6","2011-01-12",2232.10,2245.33,2216.86,2237.54,0.22,12657031.06
"XZAG","CBX","HRZB00ICBEX6","2011-01-11",2199.39,2240.37,2194.61,2232.54,1.56,10809293.49
"XZAG","CBX","HRZB00ICBEX6","2011-01-10",2160.81,2199.94,2159.88,2198.23,1.75,10985626.94
"XZAG","CBX","HRZB00ICBEX6","2011-01-07",2150.70,2161.48,2146.04,2160.37,0.45,8226454.01
"XZAG","CBX","HRZB00ICBEX6","2011-01-05",2150.71,2154.74,2143.27,2150.70,-0.03,6767229.85
"XZAG","CBX","HRZB00ICBEX6","2011-01-04",2132.69,2154.91,2130.30,2151.25,0.87,6319111.16
"XZAG","CBX","HRZB00ICBEX6","2011-01-03",2111.24,2133.43,2107.98,2132.78,1.04,4401034.75
"XZAG","CBX","HRZB00ICBEX6","2010-12-31",2101.99,2114.11,2101.00,2110.93,0.47,3778848.01
"XZAG","CBX","HRZB00ICBEX6","2010-12-30",2090.51,2102.99,2088.69,2101.02,0.55,6807154.81
"XZAG","CBX","HRZB00ICBEX6","2010-12-29",2079.93,2091.80,2079.71,2089.50,0.48,6023494.59
"XZAG","CBX","HRZB00ICBEX6","2010-12-28",2061.75,2079.60,2061.11,2079.52,0.86,7518915.75
"XZAG","CBX","HRZB00ICBEX6","2010-12-27",2077.93,2087.84,2058.05,2061.75,-0.73,4519880.10
"XZAG","CBX","HRZB00ICBEX6","2010-12-24",2068.16,2085.04,2066.82,2077.00,0.52,2968624.32
"XZAG","CBX","HRZB00ICBEX6","2010-12-23",2045.42,2067.59,2043.81,2066.35,1.05,5894627.03
"XZAG","CBX","HRZB00ICBEX6","2010-12-22",2035.24,2053.05,2035.24,2044.93,0.43,7518619.21
"XZAG","CBX","HRZB00ICBEX6","2010-12-21",2038.87,2052.33,2035.09,2036.22,-0.14,11001091.91
"XZAG","CBX","HRZB00ICBEX6","2010-12-20",2044.40,2053.47,2035.77,2039.08,-0.25,14110454.32
"XZAG","CBX","HRZB00ICBEX6","2010-12-17",2038.83,2046.46,2034.64,2044.27,0.28,18091176.29
"XZAG","CBX","HRZB00ICBEX6","2010-12-16",2068.98,2074.88,2036.99,2038.61,-1.46,22366213.79
"XZAG","CBX","HRZB00ICBEX6","2010-12-15",2062.92,2091.72,2058.10,2068.81,0.30,30588142.92
"XZAG","CBX","HRZB00ICBEX6","2010-12-14",1894.45,2068.29,1894.45,2062.63,8.94,29868603.04
"XZAG","CBX","HRZB00ICBEX6","2010-12-13",1894.03,1899.40,1885.05,1893.36,-0.02,1318170.00
"XZAG","CBX","HRZB00ICBEX6","2010-12-10",1883.32,1897.43,1873.40,1893.67,0.58,2894615.68
"XZAG","CBX","HRZB00ICBEX6","2010-12-09",1855.29,1883.71,1855.29,1882.83,1.48,2582472.64
"XZAG","CBX","HRZB00ICBEX6","2010-12-08",1826.34,1856.83,1826.34,1855.38,1.64,2094641.64
"XZAG","CBX","HRZB00ICBEX6","2010-12-07",1817.88,1825.53,1814.35,1825.53,0.45,2144667.43
"XZAG","CBX","HRZB00ICBEX6","2010-12-06",1815.78,1820.60,1810.28,1817.30,0.09,2101861.27
"XZAG","CBX","HRZB00ICBEX6","2010-12-03",1784.89,1815.72,1784.89,1815.61,1.74,2687584.44
"XZAG","CBX","HRZB00ICBEX6","2010-12-02",1796.51,1799.29,1783.18,1784.53,-0.61,2784157.43
"XZAG","CBX","HRZB00ICBEX6","2010-12-01",1787.86,1796.37,1777.46,1795.42,0.46,1595742.34
"XZAG","CBX","HRZB00ICBEX6","2010-11-30",1780.15,1787.15,1772.91,1787.15,0.44,1475572.77
"XZAG","CBX","HRZB00ICBEX6","2010-11-29",1784.94,1793.26,1776.02,1779.24,-0.32,1097955.63
"XZAG","CBX","HRZB00ICBEX6","2010-11-26",1804.23,1804.23,1777.17,1784.91,-1.07,1635658.81
"XZAG","CBX","HRZB00ICBEX6","2010-11-25",1809.87,1812.43,1804.16,1804.16,-0.32,1804947.68
"XZAG","CBX","HRZB00ICBEX6","2010-11-24",1817.13,1817.81,1808.01,1809.89,-0.34,2163438.72
"XZAG","CBX","HRZB00ICBEX6","2010-11-23",1831.36,1833.90,1813.00,1816.05,-0.84,1532417.57
"XZAG","CBX","HRZB00ICBEX6","2010-11-22",1842.93,1844.42,1827.65,1831.36,-0.60,2083125.70
"XZAG","CBX","HRZB00ICBEX6","2010-11-19",1852.20,1853.50,1837.31,1842.48,-0.54,1537193.06
"XZAG","CBX","HRZB00ICBEX6","2010-11-18",1849.32,1860.73,1847.30,1852.45,0.25,1503199.36
"XZAG","CBX","HRZB00ICBEX6","2010-11-17",1814.71,1850.84,1814.71,1847.82,1.92,4149467.01
"XZAG","CBX","HRZB00ICBEX6","2010-11-16",1843.58,1843.58,1810.01,1813.05,-1.67,1949372.75
"XZAG","CBX","HRZB00ICBEX6","2010-11-15",1862.81,1862.81,1839.67,1843.77,-1.01,1555204.69
"XZAG","CBX","HRZB00ICBEX6","2010-11-12",1859.50,1867.60,1853.83,1862.62,0.14,2446355.40
"XZAG","CBX","HRZB00ICBEX6","2010-11-11",1843.75,1860.08,1843.14,1860.01,0.87,2453896.95
"XZAG","CBX","HRZB00ICBEX6","2010-11-10",1863.35,1863.99,1840.45,1843.95,-1.08,1422151.36
"XZAG","CBX","HRZB00ICBEX6","2010-11-09",1874.98,1875.91,1853.34,1864.16,-0.58,2769621.44
"XZAG","CBX","HRZB00ICBEX6","2010-11-08",1881.33,1888.33,1871.36,1875.08,-0.32,844151.83
"XZAG","CBX","HRZB00ICBEX6","2010-11-05",1878.58,1882.22,1866.22,1881.17,0.10,1403028.95
"XZAG","CBX","HRZB00ICBEX6","2010-11-04",1874.80,1882.42,1874.30,1879.34,0.26,1802711.05
"XZAG","CBX","HRZB00ICBEX6","2010-11-03",1865.90,1883.32,1865.90,1874.47,0.48,2033986.59
"XZAG","CBX","HRZB00ICBEX6","2010-11-02",1869.62,1873.49,1859.17,1865.59,-0.20,1478446.02
"XZAG","CBX","HRZB00ICBEX6","2010-10-29",1893.67,1898.43,1869.36,1869.36,-1.25,2282192.85
"XZAG","CBX","HRZB00ICBEX6","2010-10-28",1902.13,1903.22,1890.75,1893.11,-0.46,1105125.62
"XZAG","CBX","HRZB00ICBEX6","2010-10-27",1895.49,1908.55,1892.68,1901.77,0.43,2858781.65
"XZAG","CBX","HRZB00ICBEX6","2010-10-26",1871.23,1893.59,1866.22,1893.59,1.09,2590875.04
"XZAG","CBX","HRZB00ICBEX6","2010-10-25",1872.66,1873.40,1862.96,1873.09,0.01,1424530.63
"XZAG","CBX","HRZB00ICBEX6","2010-10-22",1879.48,1880.86,1868.94,1872.90,-0.34,1336663.71
"XZAG","CBX","HRZB00ICBEX6","2010-10-21",1877.16,1883.36,1876.28,1879.38,0.09,926748.02
"XZAG","CBX","HRZB00ICBEX6","2010-10-20",1889.52,1889.52,1874.26,1877.72,-0.65,822161.94
"XZAG","CBX","HRZB00ICBEX6","2010-10-19",1904.11,1904.11,1887.88,1890.02,-0.74,1015197.19
"XZAG","CBX","HRZB00ICBEX6","2010-10-18",1906.67,1907.71,1894.05,1904.11,-0.08,1101739.69
"XZAG","CBX","HRZB00ICBEX6","2010-10-15",1891.55,1905.85,1891.55,1905.67,0.74,2156078.45
"XZAG","CBX","HRZB00ICBEX6","2010-10-14",1898.13,1898.78,1889.27,1891.60,-0.34,1387861.55
"XZAG","CBX","HRZB00ICBEX6","2010-10-13",1889.24,1902.62,1886.00,1898.11,0.47,1624469.19
"XZAG","CBX","HRZB00ICBEX6","2010-10-12",1906.57,1909.42,1889.22,1889.22,-0.92,2213541.63
"XZAG","CBX","HRZB00ICBEX6","2010-10-11",1903.73,1911.79,1901.23,1906.72,0.18,1390792.25
"XZAG","CBX","HRZB00ICBEX6","2010-10-07",1915.74,1920.10,1902.67,1903.29,-0.68,762348.59
"XZAG","CBX","HRZB00ICBEX6","2010-10-06",1906.96,1924.62,1906.16,1916.36,0.51,1114428.40
"XZAG","CBX","HRZB00ICBEX6","2010-10-05",1910.06,1914.23,1901.50,1906.67,-0.21,852631.40
"XZAG","CBX","HRZB00ICBEX6","2010-10-04",1921.59,1925.01,1909.69,1910.65,-0.57,985519.65
"XZAG","CBX","HRZB00ICBEX6","2010-10-01",1915.61,1921.53,1910.64,1921.53,0.31,1191980.03
"XZAG","CBX","HRZB00ICBEX6","2010-09-30",1923.18,1925.46,1903.63,1915.58,-0.43,1649451.19
"XZAG","CBX","HRZB00ICBEX6","2010-09-29",1922.57,1926.97,1915.44,1923.79,0.08,1768874.54
"XZAG","CBX","HRZB00ICBEX6","2010-09-28",1914.56,1922.56,1904.67,1922.25,0.41,6348406.12
"XZAG","CBX","HRZB00ICBEX6","2010-09-27",1905.65,1914.45,1904.87,1914.42,0.48,1544751.09
"XZAG","CBX","HRZB00ICBEX6","2010-09-24",1898.38,1906.36,1895.26,1905.29,0.41,994472.75
"XZAG","CBX","HRZB00ICBEX6","2010-09-23",1898.33,1899.27,1894.53,1897.53,-0.04,867368.35
"XZAG","CBX","HRZB00ICBEX6","2010-09-22",1907.22,1907.73,1894.86,1898.32,-0.49,1149452.16
"XZAG","CBX","HRZB00ICBEX6","2010-09-21",1900.64,1910.06,1897.77,1907.71,0.33,1184580.70
"XZAG","CBX","HRZB00ICBEX6","2010-09-20",1896.17,1906.79,1896.17,1901.44,0.28,1096083.66
"XZAG","CBX","HRZB00ICBEX6","2010-09-17",1909.27,1912.79,1896.13,1896.13,-0.75,1818072.33
"XZAG","CBX","HRZB00ICBEX6","2010-09-16",1908.36,1911.37,1899.62,1910.46,0.10,727287.53
"XZAG","CBX","HRZB00ICBEX6","2010-09-15",1909.56,1911.95,1904.90,1908.51,-0.03,1212496.83
"XZAG","CBX","HRZB00ICBEX6","2010-09-14",1917.58,1917.58,1905.44,1908.99,-0.46,1280826.33
"XZAG","CBX","HRZB00ICBEX6","2010-09-13",1905.34,1926.96,1905.34,1917.72,0.62,1599243.89
"XZAG","CBX","HRZB00ICBEX6","2010-09-10",1899.50,1911.65,1896.46,1905.97,0.31,1295548.76
"XZAG","CBX","HRZB00ICBEX6","2010-09-09",1888.35,1904.70,1885.94,1900.10,0.62,2028859.66
"XZAG","CBX","HRZB00ICBEX6","2010-09-08",1869.28,1888.33,1869.25,1888.33,1.02,1156817.72
"XZAG","CBX","HRZB00ICBEX6","2010-09-07",1876.38,1876.51,1869.22,1869.22,-0.38,950446.80
"XZAG","CBX","HRZB00ICBEX6","2010-09-06",1889.07,1893.01,1872.84,1876.40,-0.70,1795804.32
"XZAG","CBX","HRZB00ICBEX6","2010-09-03",1876.34,1890.62,1876.34,1889.71,0.76,1829652.84
"XZAG","CBX","HRZB00ICBEX6","2010-09-02",1866.46,1877.71,1866.46,1875.52,0.60,1354418.02
"XZAG","CBX","HRZB00ICBEX6","2010-09-01",1848.06,1867.05,1846.99,1864.30,0.88,2211391.37
"XZAG","CBX","HRZB00ICBEX6","2010-08-31",1852.09,1854.19,1842.56,1848.06,-0.22,713352.25
"XZAG","CBX","HRZB00ICBEX6","2010-08-30",1855.17,1857.12,1846.24,1852.09,-0.16,807603.27
"XZAG","CBX","HRZB00ICBEX6","2010-08-27",1847.78,1855.11,1840.98,1855.11,0.36,1301200.83
"XZAG","CBX","HRZB00ICBEX6","2010-08-26",1843.93,1852.81,1843.93,1848.46,0.29,2076383.13
"XZAG","CBX","HRZB00ICBEX6","2010-08-25",1861.01,1863.16,1841.83,1843.10,-0.96,1669652.37
"XZAG","CBX","HRZB00ICBEX6","2010-08-24",1876.64,1876.64,1857.87,1860.94,-0.84,1183555.77
"XZAG","CBX","HRZB00ICBEX6","2010-08-23",1872.34,1876.65,1862.16,1876.65,0.18,1635209.54
"XZAG","CBX","HRZB00ICBEX6","2010-08-20",1868.40,1874.31,1860.14,1873.22,0.31,619603.57
"XZAG","CBX","HRZB00ICBEX6","2010-08-19",1866.64,1875.18,1861.97,1867.41,0.06,1315314.76
"XZAG","CBX","HRZB00ICBEX6","2010-08-18",1853.16,1867.02,1852.05,1866.28,0.71,607732.12
"XZAG","CBX","HRZB00ICBEX6","2010-08-17",1843.22,1858.00,1842.78,1853.08,0.37,1061016.90
"XZAG","CBX","HRZB00ICBEX6","2010-08-16",1845.88,1850.14,1838.68,1846.28,0.01,786077.93
"XZAG","CBX","HRZB00ICBEX6","2010-08-13",1857.98,1858.43,1844.62,1846.08,-0.56,2002020.09
"XZAG","CBX","HRZB00ICBEX6","2010-08-12",1870.36,1874.28,1851.74,1856.41,-0.74,1365396.96
"XZAG","CBX","HRZB00ICBEX6","2010-08-11",1885.93,1891.06,1864.30,1870.34,-0.83,1409526.79
"XZAG","CBX","HRZB00ICBEX6","2010-08-10",1876.16,1888.09,1871.85,1885.91,0.48,2035682.44
"XZAG","CBX","HRZB00ICBEX6","2010-08-09",1872.93,1877.62,1864.41,1876.95,0.12,1151515.38
"XZAG","CBX","HRZB00ICBEX6","2010-08-04",1876.75,1877.17,1858.03,1874.63,-0.10,970050.05
"XZAG","CBX","HRZB00ICBEX6","2010-08-03",1868.48,1876.74,1866.39,1876.57,0.36,949954.39
"XZAG","CBX","HRZB00ICBEX6","2010-08-02",1856.78,1869.82,1854.06,1869.82,0.71,709674.46
"XZAG","CBX","HRZB00ICBEX6","2010-07-30",1863.86,1866.03,1852.91,1856.55,-0.35,859659.41
"XZAG","CBX","HRZB00ICBEX6","2010-07-29",1835.66,1864.51,1835.66,1863.15,1.31,2315316.61
"XZAG","CBX","HRZB00ICBEX6","2010-07-28",1828.56,1839.00,1821.83,1839.00,0.56,1115019.77
"XZAG","CBX","HRZB00ICBEX6","2010-07-27",1821.77,1829.38,1816.92,1828.74,0.42,912345.23
"XZAG","CBX","HRZB00ICBEX6","2010-07-26",1842.46,1847.67,1815.71,1821.15,-1.21,1133286.82
"XZAG","CBX","HRZB00ICBEX6","2010-07-23",1846.43,1851.83,1836.66,1843.54,-0.14,924624.66
"XZAG","CBX","HRZB00ICBEX6","2010-07-22",1842.55,1848.87,1837.99,1846.08,0.16,1691200.17
"XZAG","CBX","HRZB00ICBEX6","2010-07-21",1842.46,1853.60,1840.22,1843.06,0.04,950094.13
"XZAG","CBX","HRZB00ICBEX6","2010-07-20",1847.93,1856.34,1835.63,1842.35,-0.35,1992613.49
"XZAG","CBX","HRZB00ICBEX6","2010-07-19",1853.61,1853.94,1836.71,1848.81,-0.34,2253923.33
"XZAG","CBX","HRZB00ICBEX6","2010-07-16",1843.18,1858.55,1830.41,1855.14,0.62,1701287.96
"XZAG","CBX","HRZB00ICBEX6","2010-07-15",1815.61,1846.06,1804.66,1843.69,1.56,2635784.56
"XZAG","CBX","HRZB00ICBEX6","2010-07-14",1812.79,1834.00,1806.94,1815.32,0.11,1139641.08
"XZAG","CBX","HRZB00ICBEX6","2010-07-13",1786.44,1814.86,1777.06,1813.27,1.56,1635609.29
"XZAG","CBX","HRZB00ICBEX6","2010-07-12",1823.49,1823.49,1785.41,1785.41,-2.13,950636.28
"XZAG","CBX","HRZB00ICBEX6","2010-07-09",1837.05,1838.03,1810.82,1824.21,-0.67,1086030.81
"XZAG","CBX","HRZB00ICBEX6","2010-07-08",1820.23,1840.06,1815.76,1836.55,0.93,1948942.87
"XZAG","CBX","HRZB00ICBEX6","2010-07-07",1824.03,1826.15,1781.86,1819.70,-0.30,1756588.51
"XZAG","CBX","HRZB00ICBEX6","2010-07-06",1827.15,1833.09,1817.45,1825.16,-0.04,1340584.13
"XZAG","CBX","HRZB00ICBEX6","2010-07-05",1830.68,1833.12,1819.14,1825.95,-0.19,832621.51
"XZAG","CBX","HRZB00ICBEX6","2010-07-02",1843.99,1846.82,1821.49,1829.49,-0.95,992145.61
"XZAG","CBX","HRZB00ICBEX6","2010-07-01",1853.12,1853.67,1831.88,1847.09,-0.44,1661638.67
"XZAG","CBX","HRZB00ICBEX6","2010-06-30",1877.17,1877.17,1847.52,1855.19,-1.08,2070609.19
"XZAG","CBX","HRZB00ICBEX6","2010-06-29",1922.96,1922.96,1875.12,1875.40,-2.47,1565042.29
"XZAG","CBX","HRZB00ICBEX6","2010-06-28",1941.34,1941.34,1921.44,1922.96,-0.95,1130829.60
"XZAG","CBX","HRZB00ICBEX6","2010-06-24",1938.69,1941.35,1927.19,1941.35,0.11,1104598.89
"XZAG","CBX","HRZB00ICBEX6","2010-06-23",1942.90,1943.44,1926.34,1939.19,-0.11,1717316.77
"XZAG","CBX","HRZB00ICBEX6","2010-06-21",1948.20,1955.50,1939.80,1941.41,-0.30,815997.46
"XZAG","CBX","HRZB00ICBEX6","2010-06-18",1945.48,1955.68,1939.08,1947.31,0.10,951284.66
"XZAG","CBX","HRZB00ICBEX6","2010-06-17",1953.29,1953.29,1936.98,1945.39,-0.42,2211933.70
"XZAG","CBX","HRZB00ICBEX6","2010-06-16",1951.32,1959.86,1947.23,1953.51,0.10,1076786.49
"XZAG","CBX","HRZB00ICBEX6","2010-06-15",1954.31,1955.94,1943.48,1951.54,-0.15,1260949.60
"XZAG","CBX","HRZB00ICBEX6","2010-06-14",1923.92,1954.48,1923.92,1954.48,1.55,1146803.76
"XZAG","CBX","HRZB00ICBEX6","2010-06-11",1929.54,1937.19,1914.20,1924.59,-0.21,1501620.52
"XZAG","CBX","HRZB00ICBEX6","2010-06-10",1918.35,1936.08,1916.99,1928.67,0.45,1176783.96
"XZAG","CBX","HRZB00ICBEX6","2010-06-09",1903.25,1920.11,1888.63,1920.11,0.89,1184236.07
"XZAG","CBX","HRZB00ICBEX6","2010-06-08",1926.92,1929.60,1893.39,1903.25,-1.14,2432641.02
"XZAG","CBX","HRZB00ICBEX6","2010-06-07",1965.97,1965.97,1924.91,1925.10,-2.10,2212933.10
"XZAG","CBX","HRZB00ICBEX6","2010-06-04",1960.03,1981.30,1960.03,1966.32,0.31,919229.59
"XZAG","CBX","HRZB00ICBEX6","2010-06-02",1970.79,1970.79,1958.46,1960.20,-0.58,1203800.27
"XZAG","CBX","HRZB00ICBEX6","2010-06-01",1984.68,1984.68,1964.38,1971.71,-0.74,1334232.37
"XZAG","CBX","HRZB00ICBEX6","2010-05-31",2002.54,2002.54,1973.10,1986.40,-0.81,672428.13
"XZAG","CBX","HRZB00ICBEX6","2010-05-28",1987.42,2013.51,1987.42,2002.54,0.75,1966539.65
"XZAG","CBX","HRZB00ICBEX6","2010-05-27",1971.36,1995.71,1963.55,1987.57,0.74,1854150.45
"XZAG","CBX","HRZB00ICBEX6","2010-05-26",1949.84,1981.87,1949.84,1972.95,1.25,3390751.45
"XZAG","CBX","HRZB00ICBEX6","2010-05-25",1981.98,1981.98,1932.20,1948.63,-1.76,3040545.68
"XZAG","CBX","HRZB00ICBEX6","2010-05-24",1996.89,2012.48,1975.94,1983.51,-0.55,1505123.82
"XZAG","CBX","HRZB00ICBEX6","2010-05-21",2016.22,2019.91,1983.70,1994.44,-1.08,2974731.97
"XZAG","CBX","HRZB00ICBEX6","2010-05-20",2043.36,2043.51,2015.01,2016.30,-1.33,2877418.93
"XZAG","CBX","HRZB00ICBEX6","2010-05-19",2050.81,2051.55,2028.13,2043.51,-0.41,3651891.80
"XZAG","CBX","HRZB00ICBEX6","2010-05-18",2039.54,2054.47,2039.54,2052.01,0.73,2601181.63
"XZAG","CBX","HRZB00ICBEX6","2010-05-17",2064.22,2065.83,2033.39,2037.15,-1.27,2121776.66
"XZAG","CBX","HRZB00ICBEX6","2010-05-14",2081.41,2087.34,2059.93,2063.36,-0.87,1595020.46
"XZAG","CBX","HRZB00ICBEX6","2010-05-13",2095.17,2103.45,2081.41,2081.41,-0.67,1266550.60
"XZAG","CBX","HRZB00ICBEX6","2010-05-12",2082.78,2095.41,2082.78,2095.41,0.60,1245505.37
"XZAG","CBX","HRZB00ICBEX6","2010-05-11",2096.50,2096.50,2077.90,2082.84,-1.26,1542480.49
"XZAG","CBX","HRZB00ICBEX6","2010-05-10",2077.12,2125.24,2077.12,2109.45,1.64,3283598.60
"XZAG","CBX","HRZB00ICBEX6","2010-05-07",2089.48,2089.48,2046.36,2075.48,-0.66,3563284.08
"XZAG","CBX","HRZB00ICBEX6","2010-05-06",2101.02,2117.42,2087.44,2089.30,-0.54,1448773.58
"XZAG","CBX","HRZB00ICBEX6","2010-05-05",2127.28,2127.34,2095.76,2100.57,-1.30,2336290.35
"XZAG","CBX","HRZB00ICBEX6","2010-05-04",2155.37,2157.30,2124.24,2128.17,-1.31,2114525.49
"XZAG","CBX","HRZB00ICBEX6","2010-05-03",2161.26,2161.26,2142.02,2156.48,-0.22,2511246.47
